Symbol,TrdSymbol,SymbolName,LotSize
4180,GS220825C-GS,GS220825C,100
4427,GS220830C-GS,GS220830C,100
4431,GS220831C-GS,GS220831C,100
4494,GS220836C-GS,GS220836C,100
4546,GS220840C-GS,GS220840C,100
4553,GS220850C-GS,GS220850C,100
3909,GS230623C-GS,GS230623C,100
4027,GS230624C-GS,GS230624C,100
4161,GS230625C-GS,GS230625C,100
3859,GS231222C-GS,GS231222C,100
3967,GS231223C-GS,GS231223C,100
4098,GS231224C-GS,GS231224C,100
4325,GS231225C-GS,GS231225C,100
3885,GS260423C-GS,GS260423C,100
4009,GS260424C-GS,GS260424C,100
4135,GS260425C-GS,GS260425C,100
4382,GS260426C-GS,GS260426C,100
10673,GS261022C-GS,GS261022C,100
3944,GS261023C-GS,GS261023C,100
4068,GS261024C-GS,GS261024C,100
4222,GS261025C-GS,GS261025C,100
3910,GS300623C-GS,GS300623C,100
4029,GS300624C-GS,GS300624C,100
4174,GS300625C-GS,GS300625C,100
3868,GS311222C-GS,GS311222C,100
3976,GS311223C-GS,GS311223C,100
4099,GS311224C-GS,GS311224C,100
4330,GS311225C-GS,GS311225C,100
29850,GSCLCEMENT-EQ,GSCLCEMENT,1
29854,GSCLCEMENT-BL,GSCLCEMENT,1
1247,GSFC-EQ,GSFC,1
12413,GSFC-BL,GSFC,1
13197,GSPL-EQ,GSPL,1
13201,GSPL-BL,GSPL,1
15347,GSS-EQ,GSS,1
15350,GSS-BL,GSS,1
9764,GSTL-SM,GSTL,4000
1162,GTL-EQ,GTL,1
12416,GTL-BL,GTL,1
13745,GTLINFRA-EQ,GTLINFRA,1
13748,GTLINFRA-BL,GTLINFRA,1
21195,GTPL-EQ,GTPL,1
21198,GTPL-BL,GTPL,1
11606,GUFICBIO-EQ,GUFICBIO,1
12418,GUFICBIO-BL,GUFICBIO,1
1267,GUJALKALI-EQ,GUJALKALI,1
12419,GUJALKALI-BL,GUJALKALI,1
14677,GUJAPOLLO-EQ,GUJAPOLLO,1
14680,GUJAPOLLO-BL,GUJAPOLLO,1
10599,GUJGASLTD-EQ,GUJGASLTD,1
10602,GUJGASLTD-BL,GUJGASLTD,1
10097,GUJRAFFIA-BE,GUJRAFFIA,1
12959,GUJRAFFIA-BL,GUJRAFFIA,1
4391,GULFOILLUB-EQ,GULFOILLUB,1
4397,GULFOILLUB-BL,GULFOILLUB,1
11581,GULFPETRO-EQ,GULFPETRO,1
12727,GULFPETRO-BL,GULFPETRO,1
6286,GULPOLY-EQ,GULPOLY,1
6293,GULPOLY-BL,GULPOLY,1
13229,GVKPIL-BE,GVKPIL,1
13230,GVKPIL-BL,GVKPIL,1
10499,H1158D46DD-MF,H1158D46DD,1
10500,H1158D46DG-MF,H1158D46DG,1
10501,H1158D46DQ-MF,H1158D46DQ,1
10503,H1158D46RD-MF,H1158D46RD,1
10505,H1158D46RG-MF,H1158D46RG,1
10507,H1158D46RQ-MF,H1158D46RQ,1
8538,H1162D46DD-MF,H1162D46DD,1
8541,H1162D46DG-MF,H1162D46DG,1
8543,H1162D46DQ-MF,H1162D46DQ,1
8548,H1162D46RD-MF,H1162D46RD,1
8553,H1162D46RG-MF,H1162D46RG,1
8554,H1162D46RQ-MF,H1162D46RQ,1
8442,H1861D46DD-MF,H1861D46DD,1
8445,H1861D46DG-MF,H1861D46DG,1
8446,H1861D46DQ-MF,H1861D46DQ,1
8450,H1861D46RD-MF,H1861D46RD,1
8455,H1861D46RG-MF,H1861D46RG,1
8465,H1861D46RQ-MF,H1861D46RQ,1
8761,H187646RG-MF,H187646RG,1
8770,H1876D46DD-MF,H1876D46DD,1
8773,H1876D46DG-MF,H1876D46DG,1
8774,H1876D46DQ-MF,H1876D46DQ,1
8776,H1876D46RD-MF,H1876D46RD,1
8777,H1876D46RQ-MF,H1876D46RQ,1
2225,H3360D30DD-MF,H3360D30DD,1
2228,H3360D30DF-MF,H3360D30DF,1
2231,H3360D30DG-MF,H3360D30DG,1
2234,H3360D30DQ-MF,H3360D30DQ,1
2235,H3360D30RD-MF,H3360D30RD,1
2237,H3360D30RF-MF,H3360D30RF,1
2240,H3360D30RG-MF,H3360D30RG,1
2243,H3360D30RQ-MF,H3360D30RQ,1
2303,HAL-EQ,HAL,1
2312,HAL-BL,HAL,1
48,HAPPSTMNDS-EQ,HAPPSTMNDS,1
57,HAPPSTMNDS-BL,HAPPSTMNDS,1
8962,HARDWYN-EQ,HARDWYN,1
8966,HARDWYN-BL,HARDWYN,1
8968,HARIOMPIPE-EQ,HARIOMPIPE,1
8972,HARIOMPIPE-BL,HARIOMPIPE,1
1313,HARRMALAYA-EQ,HARRMALAYA,1
12425,HARRMALAYA-BL,HARRMALAYA,1
11162,HARSHA-EQ,HARSHA,1
11172,HARSHA-BL,HARSHA,1
18154,HATHWAY-EQ,HATHWAY,1
18157,HATHWAY-BL,HATHWAY,1
3892,HATSUN-EQ,HATSUN,1
3895,HATSUN-BL,HATSUN,1
9819,HAVELLS-EQ,HAVELLS,1
12426,HAVELLS-BL,HAVELLS,1
8417,HAVISHA-BE,HAVISHA,1
13019,HAVISHA-BL,HAVISHA,1
22433,HBANKETF-EQ,HBANKETF,1
22435,HBANKETF-BL,HBANKETF,1
13966,HBLPOWER-EQ,HBLPOWER,1
13969,HBLPOWER-BL,HBLPOWER,1
4116,HBSL-EQ,HBSL,1
4119,HBSL-BL,HBSL,1
1375,HCC-EQ,HCC,1
12442,HCC-BL,HCC,1
15555,HCG-EQ,HCG,1
15590,HCG-BL,HCG,1
1327,HCL-INSYS-EQ,HCL-INSYS,1
12428,HCL-INSYS-BL,HCL-INSYS,1
7229,HCLTECH-EQ,HCLTECH,1
12429,HCLTECH-BL,HCLTECH,1
29732,HDAIF1BDDR-MF,HDAIF1BDDR,1
1330,HDFC-EQ,HDFC,1
12430,HDFC-BL,HDFC,1
22326,HDFC-W3,HDFC,600
10838,HDFC1406DD-MF,HDFC1406DD,1
10839,HDFC1406DG-MF,HDFC1406DG,1
10840,HDFC1406DQ-MF,HDFC1406DQ,1
10841,HDFC1406RD-MF,HDFC1406RD,1
10842,HDFC1406RG-MF,HDFC1406RG,1
10843,HDFC1406RQ-MF,HDFC1406RQ,1
4244,HDFCAMC-EQ,HDFCAMC,1
4248,HDFCAMC-BL,HDFCAMC,1
1333,HDFCBANK-EQ,HDFCBANK,1
12431,HDFCBANK-BL,HDFCBANK,1
11241,HDFCGROWTH-EQ,HDFCGROWTH,1
11254,HDFCGROWTH-BL,HDFCGROWTH,1
467,HDFCLIFE-EQ,HDFCLIFE,1
470,HDFCLIFE-BL,HDFCLIFE,1
19543,HDFCMFGETF-EQ,HDFCMFGETF,1
19544,HDFCMFGETF-BL,HDFCMFGETF,1
10619,HDFCNEXT50-EQ,HDFCNEXT50,1
10632,HDFCNEXT50-BL,HDFCNEXT50,1
10633,HDFCNIF100-EQ,HDFCNIF100,1
10636,HDFCNIF100-BL,HDFCNIF100,1
11591,HDFCNIFETF-EQ,HDFCNIFETF,1
11592,HDFCNIFETF-BL,HDFCNIFETF,1
11255,HDFCQUAL-EQ,HDFCQUAL,1
11258,HDFCQUAL-BL,HDFCQUAL,1
11593,HDFCSENETF-EQ,HDFCSENETF,1
11594,HDFCSENETF-BL,HDFCSENETF,1
10876,HDFCSILVER-EQ,HDFCSILVER,1
10878,HDFCSILVER-BL,HDFCSILVER,1
11260,HDFCVALUE-EQ,HDFCVALUE,1
11264,HDFCVALUE-BL,HDFCVALUE,1
17920,HDIL-BZ,HDIL,1
19205,HEADSUP-EQ,HEADSUP,1
19208,HEADSUP-BL,HEADSUP,1
6297,HEALTHY-EQ,HEALTHY,1
6303,HEALTHY-BL,HEALTHY,1
7425,HECPROJECT-EQ,HECPROJECT,1
7435,HECPROJECT-BL,HECPROJECT,1
1336,HEG-EQ,HEG,1
12432,HEG-BL,HEG,1
2316,HEIDELBERG-EQ,HEIDELBERG,1
12616,HEIDELBERG-BL,HEIDELBERG,1
701,HEMIPROP-EQ,HEMIPROP,1
702,HEMIPROP-BL,HEMIPROP,1
2614,HERANBA-EQ,HERANBA,1
2623,HERANBA-BL,HERANBA,1
15288,HERCULES-EQ,HERCULES,1
15291,HERCULES-BL,HERCULES,1
4598,HERITGFOOD-EQ,HERITGFOOD,1
12435,HERITGFOOD-BL,HERITGFOOD,1
1348,HEROMOTOCO-EQ,HEROMOTOCO,1
12436,HEROMOTOCO-BL,HEROMOTOCO,1
7048,HESTERBIO-EQ,HESTERBIO,1
7058,HESTERBIO-BL,HESTERBIO,1
27008,HEXATRADEX-EQ,HEXATRADEX,1
27011,HEXATRADEX-BL,HEXATRADEX,1
21951,HFCL-EQ,HFCL,1
21955,HFCL-BL,HFCL,1
1672,HGINFRA-EQ,HGINFRA,1
1677,HGINFRA-BL,HGINFRA,1
14712,HGS-EQ,HGS,1
14716,HGS-BL,HGS,1
10757,HIGHWAYS-IV,HIGHWAYS,200000
10760,HIGHWAYS-BL,HIGHWAYS,1
9668,HIKAL-EQ,HIKAL,1
12438,HIKAL-BL,HIKAL,1
1455,HIL-EQ,HIL,1
12454,HIL-BL,HIL,1
14627,HILTON-EQ,HILTON,1
14629,HILTON-BL,HILTON,1
1360,HIMATSEIDE-EQ,HIMATSEIDE,1
12440,HIMATSEIDE-BL,HIMATSEIDE,1
1363,HINDALCO-EQ,HINDALCO,1
12441,HINDALCO-BL,HINDALCO,1
1372,HINDCOMPOS-EQ,HINDCOMPOS,1
12082,HINDCOMPOS-BL,HINDCOMPOS,1
4920,HINDCON-EQ,HINDCON,1
4928,HINDCON-BL,HINDCON,1
17939,HINDCOPPER-EQ,HINDCOPPER,1
17942,HINDCOPPER-BL,HINDCOPPER,1
21676,HINDMOTORS-EQ,HINDMOTORS,1
21680,HINDMOTORS-BL,HINDMOTORS,1
17049,HINDNATGLS-BL,HINDNATGLS,1
17050,HINDNATGLS-BE,HINDNATGLS,1
1403,HINDOILEXP-EQ,HINDOILEXP,1
12445,HINDOILEXP-BL,HINDOILEXP,1
1406,HINDPETRO-EQ,HINDPETRO,1
12446,HINDPETRO-BL,HINDPETRO,1
1394,HINDUNILVR-EQ,HINDUNILVR,1
12443,HINDUNILVR-BL,HINDUNILVR,1
15883,HINDWAREAP-EQ,HINDWAREAP,1
15940,HINDWAREAP-BL,HINDWAREAP,1
1424,HINDZINC-EQ,HINDZINC,1
13704,HINDZINC-BL,HINDZINC,1
13890,HIRECT-EQ,HIRECT,1
13893,HIRECT-BL,HIRECT,1
19322,HISARMETAL-EQ,HISARMETAL,1
19325,HISARMETAL-BL,HISARMETAL,1
2868,HITECH-EQ,HITECH,1
2873,HITECH-BL,HITECH,1
15161,HITECHCORP-EQ,HITECHCORP,1
15164,HITECHCORP-BL,HITECHCORP,1
4433,HITECHGEAR-EQ,HITECHGEAR,1
12448,HITECHGEAR-BL,HITECHGEAR,1
2289,HLEGLAS-EQ,HLEGLAS,1
2295,HLEGLAS-BL,HLEGLAS,1
1448,HLVLTD-EQ,HLVLTD,1
12451,HLVLTD-BL,HLVLTD,1
19698,HMT-BZ,HMT,1
19211,HMVL-EQ,HMVL,1
19214,HMVL-BL,HMVL,1
12173,HNDFDS-EQ,HNDFDS,1
12174,HNDFDS-BL,HNDFDS,1
18284,HNGSNGBEES-EQ,HNGSNGBEES,1
18285,HNGSNGBEES-BL,HNGSNGBEES,1
2056,HOMEFIRST-EQ,HOMEFIRST,1
2060,HOMEFIRST-BL,HOMEFIRST,1
3417,HONAUT-EQ,HONAUT,1
12450,HONAUT-BL,HONAUT,1
3138,HONDAPOWER-EQ,HONDAPOWER,1
12757,HONDAPOWER-BL,HONDAPOWER,1
10366,HOTELRUGBY-BE,HOTELRUGBY,1
12086,HOTELRUGBY-BL,HOTELRUGBY,1
13592,HOVS-EQ,HOVS,1
13596,HOVS-BL,HOVS,1
7376,HPAL-EQ,HPAL,1
7383,HPAL-BL,HPAL,1
17147,HPIL-SM,HPIL,3000
18679,HPL-EQ,HPL,1
18682,HPL-BL,HPL,1
14334,HSCL-EQ,HSCL,1
14337,HSCL-BL,HSCL,1
11979,HTMEDIA-EQ,HTMEDIA,1
12452,HTMEDIA-BL,HTMEDIA,1
14205,HUBTOWN-BL,HUBTOWN,1
14207,HUBTOWN-BE,HUBTOWN,1
19928,HUDCO-N8,HUDCO,1
19930,HUDCO-N9,HUDCO,1
19962,HUDCO-NA,HUDCO,1
19964,HUDCO-NB,HUDCO,1
19966,HUDCO-NC,HUDCO,1
19968,HUDCO-ND,HUDCO,1
19970,HUDCO-NE,HUDCO,1
20825,HUDCO-EQ,HUDCO,1
20828,HUDCO-BL,HUDCO,1
29310,HUDCO-N4,HUDCO,1
29312,HUDCO-N5,HUDCO,1
29648,HUDCO-N6,HUDCO,1
29650,HUDCO-N7,HUDCO,1
31240,HUDCO-N2,HUDCO,1
2562,HUHTAMAKI-EQ,HUHTAMAKI,1
12656,HUHTAMAKI-BL,HUHTAMAKI,1
9937,IBMFNIFTY-EQ,IBMFNIFTY,1
9938,IBMFNIFTY-BL,IBMFNIFTY,1
14450,IBREALEST-EQ,IBREALEST,1
14454,IBREALEST-BL,IBREALEST,1
4909,IBUCCREDIT-N7,IBUCCREDIT,1
4912,IBUCCREDIT-N8,IBUCCREDIT,1
4914,IBUCCREDIT-N9,IBUCCREDIT,1
4926,IBUCCREDIT-NA,IBUCCREDIT,1
4930,IBUCCREDIT-NB,IBUCCREDIT,1
4936,IBUCCREDIT-NC,IBUCCREDIT,1
4942,IBUCCREDIT-ND,IBUCCREDIT,1
5815,IBULHSGFIN-NG,IBULHSGFIN,1
5817,IBULHSGFIN-NH,IBULHSGFIN,1
5819,IBULHSGFIN-NI,IBULHSGFIN,1
5821,IBULHSGFIN-NJ,IBULHSGFIN,1
5823,IBULHSGFIN-NK,IBULHSGFIN,1
5825,IBULHSGFIN-NL,IBULHSGFIN,1
5827,IBULHSGFIN-NM,IBULHSGFIN,1
5829,IBULHSGFIN-NN,IBULHSGFIN,1
5842,IBULHSGFIN-NO,IBULHSGFIN,1
5844,IBULHSGFIN-NP,IBULHSGFIN,1
5846,IBULHSGFIN-NQ,IBULHSGFIN,1
5850,IBULHSGFIN-NR,IBULHSGFIN,1
5855,IBULHSGFIN-NS,IBULHSGFIN,1
5857,IBULHSGFIN-NT,IBULHSGFIN,1
5859,IBULHSGFIN-NU,IBULHSGFIN,1
5861,IBULHSGFIN-NV,IBULHSGFIN,1
5863,IBULHSGFIN-NW,IBULHSGFIN,1
7729,IBULHSGFIN-NX,IBULHSGFIN,1
7731,IBULHSGFIN-NY,IBULHSGFIN,1
7734,IBULHSGFIN-NZ,IBULHSGFIN,1
7740,IBULHSGFIN-Y1,IBULHSGFIN,1
7744,IBULHSGFIN-Y2,IBULHSGFIN,1
7749,IBULHSGFIN-Y3,IBULHSGFIN,1
7752,IBULHSGFIN-Y4,IBULHSGFIN,1
7755,IBULHSGFIN-Y5,IBULHSGFIN,1
7757,IBULHSGFIN-Y6,IBULHSGFIN,1
7761,IBULHSGFIN-Y7,IBULHSGFIN,1
7763,IBULHSGFIN-Y8,IBULHSGFIN,1
7765,IBULHSGFIN-Y9,IBULHSGFIN,1
7769,IBULHSGFIN-YA,IBULHSGFIN,1
7772,IBULHSGFIN-YB,IBULHSGFIN,1
7777,IBULHSGFIN-YC,IBULHSGFIN,1
9123,IBULHSGFIN-YD,IBULHSGFIN,1
9150,IBULHSGFIN-YG,IBULHSGFIN,1
9153,IBULHSGFIN-YH,IBULHSGFIN,1
9163,IBULHSGFIN-YI,IBULHSGFIN,1
9184,IBULHSGFIN-YJ,IBULHSGFIN,1
9191,IBULHSGFIN-YK,IBULHSGFIN,1
9195,IBULHSGFIN-YL,IBULHSGFIN,1
9209,IBULHSGFIN-YM,IBULHSGFIN,1
9211,IBULHSGFIN-YN,IBULHSGFIN,1
9218,IBULHSGFIN-YO,IBULHSGFIN,1
9221,IBULHSGFIN-YP,IBULHSGFIN,1
9255,IBULHSGFIN-YQ,IBULHSGFIN,1
9262,IBULHSGFIN-YR,IBULHSGFIN,1
9273,IBULHSGFIN-YS,IBULHSGFIN,1
9277,IBULHSGFIN-YT,IBULHSGFIN,1
11310,IBULHSGFIN-YU,IBULHSGFIN,1
11316,IBULHSGFIN-YV,IBULHSGFIN,1
11322,IBULHSGFIN-YW,IBULHSGFIN,1
11324,IBULHSGFIN-YX,IBULHSGFIN,1
11328,IBULHSGFIN-YY,IBULHSGFIN,1
11333,IBULHSGFIN-YZ,IBULHSGFIN,1
11335,IBULHSGFIN-Z1,IBULHSGFIN,1
11337,IBULHSGFIN-Z2,IBULHSGFIN,1
11339,IBULHSGFIN-Z3,IBULHSGFIN,1
11342,IBULHSGFIN-Z4,IBULHSGFIN,1
11352,IBULHSGFIN-Z5,IBULHSGFIN,1
11356,IBULHSGFIN-Z6,IBULHSGFIN,1
11361,IBULHSGFIN-Z7,IBULHSGFIN,1
11365,IBULHSGFIN-Z8,IBULHSGFIN,1
11368,IBULHSGFIN-Z9,IBULHSGFIN,1
18624,IBULHSGFIN-N8,IBULHSGFIN,1
18626,IBULHSGFIN-N9,IBULHSGFIN,1
18628,IBULHSGFIN-NA,IBULHSGFIN,1
18630,IBULHSGFIN-NB,IBULHSGFIN,1
18632,IBULHSGFIN-NC,IBULHSGFIN,1
18634,IBULHSGFIN-ND,IBULHSGFIN,1
18636,IBULHSGFIN-NE,IBULHSGFIN,1
18638,IBULHSGFIN-NF,IBULHSGFIN,1
30125,IBULHSGFIN-EQ,IBULHSGFIN,1
30128,IBULHSGFIN-BL,IBULHSGFIN,1
9610,ICDSLTD-BE,ICDSLTD,1
12965,ICDSLTD-BL,ICDSLTD,1
496,ICEMAKE-BE,ICEMAKE,1
502,ICEMAKE-BL,ICEMAKE,1
10201,ICICI-M1,ICICI,1
10611,ICICI0102-NB,ICICI0102,1
6050,ICICI0199-NB,ICICI0199,1
10656,ICICI0202-NC,ICICI0202,1
10695,ICICI0302-NC,ICICI0302,1
10716,ICICI0402-NC,ICICI0402,1
6551,ICICI0699-NA,ICICI0699,1
5814,ICICI1098-NB,ICICI1098,1
10542,ICICI1101-NC,ICICI1101,1
10596,ICICI1201-NB,ICICI1201,1
5946,ICICI1298-NB,ICICI1298,1
3001,ICICI500-EQ,ICICI500,1
3015,ICICI500-BL,ICICI500,1
8342,ICICI5GSEC-EQ,ICICI5GSEC,1
8346,ICICI5GSEC-BL,ICICI5GSEC,1
22344,ICICIALPLV-EQ,ICICIALPLV,1
22346,ICICIALPLV-BL,ICICIALPLV,1
7844,ICICIAUTO-EQ,ICICIAUTO,1
7847,ICICIAUTO-BL,ICICIAUTO,1
522,ICICIB22-EQ,ICICIB22,1
525,ICICIB22-BL,ICICIB22,1
4963,ICICIBANK-EQ,ICICIBANK,1
12458,ICICIBANK-BL,ICICIBANK,1
11037,ICICIBANKN-EQ,ICICIBANKN,1
11038,ICICIBANKN-BL,ICICIBANKN,1
11386,ICICIBANKP-EQ,ICICIBANKP,1
11388,ICICIBANKP-BL,ICICIBANKP,1
6446,ICICICONSU-EQ,ICICICONSU,1
6456,ICICICONSU-BL,ICICICONSU,1
5306,ICICIFMCG-EQ,ICICIFMCG,1
5308,ICICIFMCG-BL,ICICIFMCG,1
21770,ICICIGI-EQ,ICICIGI,1
21773,ICICIGI-BL,ICICIGI,1
19679,ICICIGOLD-EQ,ICICIGOLD,1
19700,ICICIGOLD-BL,ICICIGOLD,1
10723,ICICIINFRA-EQ,ICICIINFRA,1
10725,ICICIINFRA-BL,ICICIINFRA,1
4838,ICICILIQ-EQ,ICICILIQ,1
4839,ICICILIQ-BL,ICICILIQ,1
21254,ICICILOVOL-EQ,ICICILOVOL,1
21255,ICICILOVOL-BL,ICICILOVOL,1
17152,ICICIM150-EQ,ICICIM150,1
17154,ICICIM150-BL,ICICIM150,1
17702,ICICIMCAP-EQ,ICICIMCAP,1
17703,ICICIMCAP-BL,ICICIMCAP,1
10585,ICICIMOM30-EQ,ICICIMOM30,1
10587,ICICIMOM30-BL,ICICIMOM30,1
30392,ICICINF100-EQ,ICICINF100,1
30393,ICICINF100-BL,ICICINF100,1
29553,ICICINIFTY-EQ,ICICINIFTY,1
29554,ICICINIFTY-BL,ICICINIFTY,1
17475,ICICINV20-EQ,ICICINV20,1
17476,ICICINV20-BL,ICICINV20,1
4529,ICICINXT50-EQ,ICICINXT50,1
4530,ICICINXT50-BL,ICICINXT50,1
3626,ICICIPHARM-EQ,ICICIPHARM,1
3635,ICICIPHARM-BL,ICICIPHARM,1
18652,ICICIPRULI-EQ,ICICIPRULI,1
18655,ICICIPRULI-BL,ICICIPRULI,1
4378,ICICISENSX-EQ,ICICISENSX,1
4380,ICICISENSX-BL,ICICISENSX,1
7942,ICICISILVE-EQ,ICICISILVE,1
7944,ICICISILVE-BL,ICICISILVE,1
22365,ICICITECH-EQ,ICICITECH,1
22367,ICICITECH-BL,ICICITECH,1
11987,ICIL-EQ,ICIL,1
12459,ICIL-BL,ICIL,1
14523,ICRA-EQ,ICRA,1
14525,ICRA-BL,ICRA,1
1476,IDBI-EQ,IDBI,1
12460,IDBI-BL,IDBI,1
25640,IDBIGOLD-EQ,IDBIGOLD,1
25641,IDBIGOLD-BL,IDBIGOLD,1
14366,IDEA-EQ,IDEA,1
14368,IDEA-BL,IDEA,1
11957,IDFC-EQ,IDFC,1
12461,IDFC-BL,IDFC,1
11184,IDFCFIRSTB-EQ,IDFCFIRSTB,1
11187,IDFCFIRSTB-BL,IDFCFIRSTB,1
18783,IDFNIFTYET-EQ,IDFNIFTYET,1
18784,IDFNIFTYET-BL,IDFNIFTYET,1
220,IEX-EQ,IEX,1
223,IEX-BL,IEX,1
17499,IF2DP-MF,IF2DP,1
17550,IF2DPD-MF,IF2DPD,1
17500,IF2GP-MF,IF2GP,1
17551,IF2GPD-MF,IF2GPD,1
18174,IF3DPD-MF,IF3DPD,1
18175,IF3GPD-MF,IF3GPD,1
1482,IFBAGRO-EQ,IFBAGRO,1
12087,IFBAGRO-BL,IFBAGRO,1
1485,IFBIND-EQ,IFBIND,1
12088,IFBIND-BL,IFBIND,1
1491,IFCI-EQ,IFCI,1
5759,IFCI-NH,IFCI,1
5761,IFCI-NI,IFCI,1
6646,IFCI-NL,IFCI,1
6652,IFCI-NM,IFCI,1
12462,IFCI-BL,IFCI,1
18176,IFD3DPD-MF,IFD3DPD,1
18177,IFD3GPD-MF,IFD3GPD,1
436,IFGLEXPOR-EQ,IFGLEXPOR,1
441,IFGLEXPOR-BL,IFGLEXPOR,1
634,IGARASHI-EQ,IGARASHI,1
12464,IGARASHI-BL,IGARASHI,1
11262,IGL-EQ,IGL,1
12466,IGL-BL,IGL,1
14086,IGPL-EQ,IGPL,1
14089,IGPL-BL,IGPL,1
20052,IIFCL-N1,IIFCL,1
20054,IIFCL-N2,IIFCL,1
20056,IIFCL-N3,IIFCL,1
20058,IIFCL-N4,IIFCL,1
2871,IIFL-NE,IIFL,1
2877,IIFL-NF,IIFL,1
2883,IIFL-NG,IIFL,1
6176,IIFL-NH,IIFL,1
6178,IIFL-NI,IIFL,1
6189,IIFL-NJ,IIFL,1
6195,IIFL-NK,IIFL,1
6197,IIFL-NL,IIFL,1
6200,IIFL-NM,IIFL,1
6207,IIFL-NN,IIFL,1
11809,IIFL-EQ,IIFL,1
12474,IIFL-BL,IIFL,1
19045,IIFL-N6,IIFL,1
19047,IIFL-N7,IIFL,1
19057,IIFL-N9,IIFL,1
19059,IIFL-NB,IIFL,1
19067,IIFL-NC,IIFL,1
19069,IIFL-ND,IIFL,1
19071,IIFL-NA,IIFL,1
13072,IIFLSEC-EQ,IIFLSEC,1
13073,IIFLSEC-BL,IIFLSEC,1
13061,IIFLWAM-EQ,IIFLWAM,1
13062,IIFLWAM-BL,IIFLWAM,1
5212,IIHFL-N4,IIHFL,1
5214,IIHFL-N5,IIHFL,1
5217,IIHFL-N6,IIHFL,1
7640,IIHFL-N7,IIHFL,1
7645,IIHFL-N8,IIHFL,1
7648,IIHFL-N9,IIHFL,1
7662,IIHFL-NA,IIHFL,1
7666,IIHFL-NB,IIHFL,1
7668,IIHFL-NC,IIHFL,1
7671,IIHFL-ND,IIHFL,1
7674,IIHFL-NE,IIHFL,1
19525,IITL-EQ,IITL,1
19528,IITL-BL,IITL,1
9380,IL&FSENGG-BZ,IL&FSENGG,1
9381,IL&FSTRANS-BZ,IL&FSTRANS,1
7677,IMAGICAA-BL,IMAGICAA,1
7678,IMAGICAA-BE,IMAGICAA,1
19235,IMFA-EQ,IMFA,1
19238,IMFA-BL,IMFA,1
12009,IMPAL-EQ,IMPAL,1
12468,IMPAL-BL,IMPAL,1
11681,IMPEXFERRO-EQ,IMPEXFERRO,1
12469,IMPEXFERRO-BL,IMPEXFERRO,1
17507,INCREDIBLE-EQ,INCREDIBLE,1
17510,INCREDIBLE-BL,INCREDIBLE,1
16933,INDBANK-EQ,INDBANK,1
16936,INDBANK-BL,INDBANK,1
1512,INDHOTEL-EQ,INDHOTEL,1
12470,INDHOTEL-BL,INDHOTEL,1
1515,INDIACEM-EQ,INDIACEM,1
12472,INDIACEM-BL,INDIACEM,1
1521,INDIAGLYCO-EQ,INDIAGLYCO,1
12473,INDIAGLYCO-BL,INDIAGLYCO,1
10726,INDIAMART-EQ,INDIAMART,1
10728,INDIAMART-BL,INDIAMART,1
14309,INDIANB-EQ,INDIANB,1
14311,INDIANB-BL,INDIANB,1
4422,INDIANCARD-EQ,INDIANCARD,1
12475,INDIANCARD-BL,INDIANCARD,1
1530,INDIANHUME-EQ,INDIANHUME,1
12090,INDIANHUME-BL,INDIANHUME,1
11195,INDIGO-EQ,INDIGO,1
11199,INDIGO-BL,INDIGO,1
2048,INDIGOPNTS-EQ,INDIGOPNTS,1
2053,INDIGOPNTS-BL,INDIGOPNTS,1
3418,INDIGRID-NA,INDIGRID,1
3420,INDIGRID-NB,INDIGRID,1
3422,INDIGRID-NC,INDIGRID,1
3425,INDIGRID-ND,INDIGRID,1
3428,INDIGRID-NE,INDIGRID,1
3433,INDIGRID-NF,INDIGRID,1
3442,INDIGRID-NG,INDIGRID,1
3451,INDIGRID-NH,INDIGRID,1
3457,INDIGRID-NI,INDIGRID,1
3464,INDIGRID-NJ,INDIGRID,1
3470,INDIGRID-NK,INDIGRID,1
3476,INDIGRID-NL,INDIGRID,1
20988,INDIGRID-IV,INDIGRID,1
20992,INDIGRID-BL,INDIGRID,1
2892,INDINFR-IV,INDINFR,200000
2902,INDINFR-BL,INDINFR,1
7683,INDLMETER-BE,INDLMETER,1
12091,INDLMETER-BL,INDLMETER,1
4747,INDNIPPON-EQ,INDNIPPON,1
12476,INDNIPPON-BL,INDNIPPON,1
9116,INDOAMIN-EQ,INDOAMIN,1
9119,INDOAMIN-BL,INDOAMIN,1
8614,INDOBORAX-EQ,INDOBORAX,1
8620,INDOBORAX-BL,INDOBORAX,1
11677,INDOCO-EQ,INDOCO,1
12477,INDOCO-BL,INDOCO,1
10993,INDORAMA-EQ,INDORAMA,1
12478,INDORAMA-BL,INDORAMA,1
3095,INDOSTAR-BL,INDOSTAR,1
3098,INDOSTAR-BE,INDOSTAR,1
13275,INDOTECH-EQ,INDOTECH,1
13279,INDOTECH-BL,INDOTECH,1
25608,INDOTHAI-EQ,INDOTHAI,1
25611,INDOTHAI-BL,INDOTHAI,1
14955,INDOWIND-BL,INDOWIND,1
14956,INDOWIND-BE,INDOWIND,1
4751,INDRAMEDCO-EQ,INDRAMEDCO,1
12480,INDRAMEDCO-BL,INDRAMEDCO,1
4870,INDSWFTLAB-EQ,INDSWFTLAB,1
12483,INDSWFTLAB-BL,INDSWFTLAB,1
11602,INDSWFTLTD-EQ,INDSWFTLTD,1
